,p1k_00001,p1k_00002,p1k_00106,p1k_00107
b4306,6.594986878186132,6.022370177344216,12.442815065849084,13.152437323762651
b4307,4.980433521321408,6.038927441853017,7.709405697593161,9.088390869702051
b4308,5.438359503242393,3.7052648804327517,6.523219714209482,5.583686597937866
b4309,8.32789290503824,6.354123069123958,4.858763193270353,6.252094782796168
b4310,17.310069067696176,16.81570229418675,13.354519035755468,12.968188109871503
b4311,5.8964328670943065,3.0930044755594412,4.235861211415426,5.106240272871059
b4312,113.83835929996597,116.3096213530964,63.16937543342431,56.74238196226009
b4313,2.960213493115204,8.12217519233574,6.931699039853442,7.370002971508047
b4314,536.944710310045,573.2098866472661,1301.9623192473343,1291.86936908274
b4315,34.43564159385869,47.780588001295136,79.46774210484661,83.23696666542871
b4316,17.579656988442093,17.880974805228842,33.96665563500272,38.51186234179855
b4317,7.27631497347086,5.6475493759125746,13.132396707982325,13.327869152587535
b4318,6.352221347267627,4.76819638008834,9.048759752127708,12.551217343947904
b4319,8.629164252549632,8.443870085249086,11.660500159722446,11.466227995511257
b4320,14.8852332137214,14.57207940985241,15.469431502619715,18.79654992694415
b4321,4.856044973669499,6.396805812011449,22.351285839587593,19.620149807144003
b4322,22.72611310548069,24.217336559806867,52.42065876983032,47.6885583217362
b4323,18.621796040844885,12.641173418802701,34.01431727610666,32.151284972900385
b4324,60.39794208909376,55.28831761347805,56.060469122539466,60.593536171921905
b4325,1.4023542909116207,3.1068570910040627,1.5877794639756573,1.442866167092386
b4326,14.612474945435292,13.092027129857279,14.98219660515048,17.85595959998464
b4327,47.74390682192398,50.913107832009686,26.975405300668882,29.785329626744375
b4328,62.99703361859767,64.96778383256631,57.83947679948485,55.69604810012746
b4329,15.836161310052976,16.1584263560775,8.4006777944983,8.169255543885264
b4330,3.6885384329960735,3.559646555014369,2.2496758559199383,2.6141306346200865
b4331,8.2293279133334,14.970333477940995,10.240846328595394,12.27273934888032
b4332,9.224203612567404,8.00064728147645,5.971447681023761,6.306505800107964
b4333,5.465852245354911,7.390834805139814,4.120146388018876,7.269050916554766
b4334,4.700559289293789,4.908031794877824,5.292971298935997,6.59060870541778
b4335,7.240158801987004,6.644934814421484,10.22193834815568,10.264437282491059
b4336,21.228432662324593,23.648889954937992,12.057687203938547,11.151004205343357
b4337,9.541952231605329,8.099749569463865,6.843114220339994,6.571565267418259
b4340,26.555904395664978,26.843346831133793,20.098776780878552,17.92952298873618
b4341,1.0,1.0,1.0,1.0
b4342,57.05646101676136,54.713554225786204,58.59657939746855,55.62949635455813
b4345,12.33682212878486,11.749886884495963,11.263404162592959,10.37336604548218
b4346,31.04361997736212,37.61089493553788,29.58109587368564,30.42396391858749
b4347,9.310027879260273,8.313275869319092,7.426904400581622,8.53260962585008
b4348,49.89513178174794,54.96725768340632,39.427820529688184,38.63759228985066
b4349,74.07475128203605,78.55108124252524,69.58194150022804,66.81186208339727
b4350,97.65213219440112,108.934209175556,111.67520889006568,113.96617066774495
b4351,55.447110366871726,61.683405176012684,50.24483800890437,45.913405378269736
b4352,88.34493620577211,103.18870176154532,94.52925559618271,93.67842219910398
b4353,47.71155811401032,57.39826275071978,66.84426567569997,67.74904912936614
b4354,4.575173206972532,3.558116580993061,5.371251113200013,5.847644766814003
b4355,6.754322375272178,6.739331714509507,185.12537773407914,161.15762842334536
b4356,4.559594735783138,4.489109150169082,6.4690030860834264,6.04386195096927
b4357,6.481252718272026,5.37357875056258,33.16261777515513,30.49537069541295
b4358,2.143936907049631,2.4669444862852887,2.551755022626623,2.9186538125455948
b4359,62.92595924836269,68.00262535600636,84.59181813182144,90.00817735967568
b4360,92.86358093648566,115.19347850589047,82.65414502657156,69.40000843314213
b4361,64.20151763715353,61.325607318117285,46.33667253531818,46.878054429279395
b4362,70.65758665543756,88.07673804331814,54.5932417184359,58.02065921394165
b4363,8.759326105175207,11.025668058899393,6.152370619374214,7.470143892635025
b4364,14.443643180349433,17.544508136808926,13.195280334341001,11.660380265382198
b4365,2.8421841100033416,1.0,1.336394445057835,1.5069170580464106
b4366,1.4931510555586502,2.8444987814517173,2.0806299432695208,2.9902849704011794
b4367,674.1624420389218,671.457773794318,484.6469567521217,598.5106538448384
b4371,109.21225085197477,96.97399007951897,76.13624185611086,81.83165807319165
b4372,147.58379100754658,173.17995147303827,118.686865374771,125.451811159931
b4373,104.97212931947914,98.35982561312093,83.50017331672261,75.64722252028837
b4374,87.54801030919955,92.11823978777542,58.633597021720774,60.16574412477091
b4375,273.7423091072223,269.3613480117115,224.1793080461674,215.4864907976103
b4376,805.1658023331064,877.6373103173988,141.85101878778335,132.58094601861654
b4377,17.03291938303065,22.657919206378022,17.71354190011388,14.820805684008343
b4378,4.429296572443756,4.206590189313858,7.418664783793908,7.76279347536595
b4379,3.3219195554285226,3.605354527893071,3.8266477702309607,3.9816579759199566
b4380,4.664770515191079,6.8053547707755815,3.913032750329991,4.242831113238621
b4381,100.87826269739384,104.89352216903812,34.65885190381958,40.94766378394612
b4382,56.47334336749073,54.50133927811691,29.520299125332222,29.280837550122957
b4383,269.65975081825815,286.46511982784614,175.68683212826494,168.7746370274463
b4384,431.71607754425924,435.92051614386844,399.3877367205193,385.2079278660313
b4385,28.360998007861173,34.235873999339866,19.151662438602717,17.117070146471345
b4386,22.369879082449536,23.1339853823093,26.69497866743859,30.432092893292563
b4387,23.80880976503609,26.593064016294242,20.878564773498294,24.964209225557934
b4388,95.37201213322997,104.76247881499494,89.46444886624096,94.68287602600539
b4389,77.51757456005663,80.57351795954858,66.60275449212409,72.93677205650074
b4390,96.85968614087726,92.4853444407789,69.8299048113115,68.9531978402544
b4391,404.1119617977252,400.9125484724829,388.1246636864457,372.4048784780287
b4392,70.95950806939173,73.1433155147501,55.880722894005345,56.133638515890176
b4393,103.76091681803517,98.13908993959254,122.36432626129125,127.42542439727855
b4394,62.26608788986807,66.81948285685654,52.17720172284321,57.6739200325047
b4395,103.9384336014996,117.56549150563119,179.07880946867425,181.41397146140613
b4396,293.85010222738066,304.87417799674967,249.8541708229727,243.66877058490945
b4397,77.88786778108543,78.03934402341133,75.45175542013524,68.8071079692798
b4398,62.78325076482281,60.447393772657485,47.54382797696109,52.914184106455416
b4399,17.541843734250346,16.621157258040853,14.110884980980256,15.634784412331085
b4400,4.089028232733479,6.3609068779971345,5.512608410995916,6.712089783724554
b4401,631.9403495652015,600.6457820221931,579.1973060582563,539.9440357517982
b4402,14.042271538602742,11.64315041671308,8.794330868578925,10.570306455578232
b4403,35.06833933217911,31.94569571613987,25.351138519539553,19.749290324827175
b4406,207.26962970015728,177.6974773095666,128.57884863463278,148.08665016242603
b4407,275.4716847297581,278.4897002030949,240.3622207265173,210.949409372136
b4409,54.07244697555266,46.65573650954151,58.17904629429918,67.20497711476709
b4410,66.01374755101892,64.52102470299029,49.45681892183161,65.25777189388619
b4411,864.1854411734498,496.12370148200966,724.5295303144588,810.4810224696455
b4419,8.73973184975447,7.947612075065097,5.52263642983585,6.679348528350821
b4423,1.0,1.0,1.0,2.135869705563779
b4428,55.61154794723139,31.013684163655242,108.45784162167975,188.28219695778702
b4453,10.287678216609201,19.526965540408316,22.48252305467166,23.717394111144223
b4455,2.0926680255215007,1.0,1.7981123108440864,1.0
b4460,6.928305248602814,7.335208579119723,9.041769946274194,9.8245682897834
b4461,38.54040566538619,32.482885506427074,35.72625736695787,36.744151552098025
b4462,1.296809955987168,1.9991239734703614,1.4877943416803447,1.6533897636256387
b4463,4.446973359633434,5.297492007655159,4.860559758369344,5.046974949909098
b4464,7.843552372416625,7.947612075065097,11.175931971409627,12.209240514386742
b4465,2.177311324329928,2.3699516768963234,2.7198758264502807,2.247856858557497
b4466,29.724022574720763,32.18888576658223,17.190503201712403,19.093261817347837
b4467,14.112016307114509,19.390737845493287,91.28645523935964,80.97859039850763
b4468,7.191785479502136,5.988029185201442,74.98569342947066,70.20067741262035
b4469,98.14409383785927,99.58098219051001,78.1720678436772,83.11416990844724
b4470,6.865902032221448,11.302179922270685,9.56920586873411,8.111532070089785
b4471,4.1843468186603605,5.031141954234263,5.3834783873262335,3.696130289488073
b4472,41.24416214004339,44.69263853411811,29.04605717982299,30.014433410156304
b4473,37.407698628926326,42.57451066186376,51.47262257946948,55.303658882066905
b4474,3.615302892004691,3.7088162613889706,5.996125444007564,4.690551388908647
b4475,12.34247428347624,14.034458057997488,14.447839298575472,15.716046441279504
b4476,5.98667286936559,5.476313821666533,3.731793817122663,4.750657012683863
b4477,3.705148995687391,4.642437398182196,8.11327283220208,9.932567585018926
b4478,5.801462892476475,6.441993794546761,12.052709401910914,10.395392232599525
b4479,32.01276900934527,32.17363333208447,39.049136931612395,43.313615805573
b4480,49.362267315695064,54.893619394301616,30.510202707637614,33.12888593784707
b4481,47.74798038202506,45.46471729783883,32.432323203105646,33.71304750208909
b4482,6.026272917075482,7.211982564736165,4.192449244381059,4.688235749545305
b4483,44.34249835406204,42.525957253199,37.33704444532164,42.3613244331741
b4484,116.79009614802172,113.32666230653525,190.86948512710063,179.25672600616065
b4485,7.8962401147140175,9.986132984185376,13.91794957009206,15.446630259593665
b4486,12.980797700980544,13.409185846787034,11.09739666691371,10.602920510051298
b4487,24.303628983737735,22.979718212289878,33.562982307916414,32.59782997756648
b4488,509.95347454293653,560.677666972699,387.67304300667075,369.9912440181704
b4490,122.65739472728723,129.0704394619531,98.24758117561038,107.4159377015229
b4491,8.070981605399147,9.217492835800753,6.441510449385716,7.254146639138997
b4492,19.667268147213772,21.75001806327758,17.09217148989147,16.114204908737516
b4493,493.85004149918615,515.2204630525176,209.23555491062217,221.59247824149864
b4494,1.703908243918018,1.789833793493144,1.3856142641313014,1.516521803309591
b4495,1.7403817889958209,1.8861436135951695,4.244761301427685,4.151057499609365
b4496,8.28689590487659,7.499191179281537,8.16494791090371,7.272514349851872
b4497,2.5876373017538525,2.662676394834809,2.0436853300589424,2.514492940463369
b4498,80.91723120283122,84.04820020302805,291.9212179467119,283.5938164865324
b4500,2.77887778263245,2.412153074280449,2.2197859826611497,2.8913895544839137
b4501,38.42795699244885,39.574801391035905,23.478178084531677,41.28099132335003
b4502,8.21160896918955,4.923357408329559,6.746408643806825,10.140410331249846
b4503,1.0,3.6467093636818517,1.646090919297982,2.2981368062105
b4504,1.0,1.0,2.6501511309181542,1.0
b4506,8.11396629682562,8.095433611940326,6.1962205812216595,3.6100835787165324
b4511,21.611011937705058,28.40975724574581,4.345511881644233,12.203098464319904
b4512,69.39108505967418,64.16010977200976,446.8908373245358,476.826145464024
b4514,3.6224032608947137,3.9425180551635464,1.9577347730736323,1.9621484561610858
b4515,83.12262846035063,58.04355178540628,122.04003292275446,104.30436053348946
b4516,2.211436288840653,2.8124205417693124,1.442431824958515,1.0
b4517,66.33401231336275,59.93491625663329,42.40551629607706,43.301354525013956
b4518,49.03971491330028,29.74873963634588,22.75544076552093,29.905925596789473
b4519,11.132012602971992,7.063370538205919,26.1623045045383,23.30435058183517
b4520,2.526741624456289,2.142073218664713,3.230341254875609,2.6804647690086387
b4521,1.9719663246996744,1.7270756826725469,1.7099487419450066,4.209492306745397
b4522,155.00659152795274,138.94167975609466,235.60148609380852,257.50003157931974
b4523,286.5961053014843,227.29365058221214,235.77328753973802,244.8874524971399
b4524,3.932953443386087,1.0,2.0711507337862987,3.1521741783024213
b4525,12.876047562862032,7.833716795903197,11.00911341140321,9.714541344278501
b4527,4.2149655362770835,1.0,4.1310559905715145,2.5727426690533894
b4529,158.16003815559353,124.65188237615867,249.79581994033614,268.40159617578286
b4532,28.390779829256054,32.08762013274915,41.703727872205576,37.7328711496708
b4533,1.0,1.0,1.0,1.5242475562549533
b4535,16.479463702556288,14.8952241504246,15.698568407917815,19.17391528289457
b4536,106.18295579949667,61.44422507236425,51.8796598697833,72.5597914403151
b4537,317.44446501909215,321.5826715704145,171.0834343226299,166.02564141702538
b4538,3.809717781841634,6.604796296897088,7.498914534128,7.528864522552705
b4539,109.17413452406987,93.19889908591149,77.1399145103237,89.51765798270692
b4541,1.0,1.7865225201771056,1.3839974328667866,1.7715341393914343
b4542,41.24660562367234,47.31741385945372,45.09570522148856,33.940221450916084
b4543,72.00579801045733,74.95845114470468,46.955821804525385,51.784368098136774
b4544,6.473096093827683,6.210709057963667,4.634261418926038,5.746312696529994
b4546,37.64179900600407,32.978050107864696,32.22477756163481,31.248365847265827
b4547,71.69725212396085,66.9504668741666,48.38642947941807,46.163535757491985
b4548,1.0,2.2443484323878065,1.0,2.220636101564734
b4550,35.35168656662,20.415244715563958,29.436850988079282,38.530379858052825
b4551,90.8270968362277,91.8374354902578,57.49920436313469,66.30403138849111
b4553,14.931517325480133,20.175409331509606,9.54778285755753,8.76934878138772
b4554,142.70343342001178,114.14682529620903,70.7778192421231,65.84193344797369
b4555,15.215834011267079,16.313104169718883,7.2301624321914115,5.589840848996061
b4557,363.2194504540359,367.4461440792813,280.2465052269255,290.5675281557385
b4558,246.03080475056555,263.3745266618205,267.9685681686002,278.2190239390817
b4559,4.843177194676682,5.312310943930969,1.0,2.410045151193576
b4565,3.396820186553563,1.8964660747869646,5.376744935479332,8.035063982508733
b4566,10.071685702850798,7.7860397009842455,27.031453883008343,26.675938443957495
b4567,10.170112669111598,10.498001320359407,4.606659431455903,8.764172668171085
b4568,292.0139175119854,334.4853796859358,64.31691003734716,76.72464700295473
b4569,5.286620717714522,6.497011752995107,3.2364685640806656,4.145485338066058
b4570,3.9329510161147034,2.253704435315863,3.4483445353604343,2.844720723687416
b4571,143.7849097087261,140.37171999829147,165.65809922213953,163.63939655872235
b4572,3.3882601129245464,3.3820384273252473,3.4228409456424016,2.9472052081482083
